seed,dimension,candidate_count,budget,target_samples,target_rank,shift,method,selected,target_mse,conditional_oracle_mse,normalized_regret,combination_rank
20260927,32,16,1,16,4,1.0,target_energy,pool_04,0.1404873897308449,0.022548215029482177,5.230532640705937,14
20260927,32,16,1,16,4,1.0,second_moment_mmd,pool_01,0.03206661030907687,0.022548215029482177,0.4221352008196316,2
20260927,32,16,1,16,4,1.0,collapse_4s,pool_01,0.03206661030907687,0.022548215029482177,0.4221352008196316,2
20260927,32,16,1,16,4,1.0,spectrum_rank_l,pool_01,0.03206661030907687,0.022548215029482177,0.4221352008196316,2
20260927,32,16,1,16,4,1.0,facility_subspace,pool_08,0.06108010283357437,0.022548215029482177,1.7088664337159767,8
20260927,32,16,1,16,4,1.0,kcenter_subspace,pool_01,0.03206661030907687,0.022548215029482177,0.4221352008196316,2
20260927,32,16,1,16,4,1.0,dpp_subspace,pool_01,0.03206661030907687,0.022548215029482177,0.4221352008196316,2
20260927,32,16,1,16,4,1.0,conditional_oracle,pool_09,0.022548215029482177,0.022548215029482177,0.0,1
20260927,32,16,3,16,4,0.0,target_a_estimated,pool_00|pool_01|pool_12,0.0007304090254799389,0.0004949576479734985,0.47570004922733744,179
20260927,32,16,3,16,4,0.0,isotropic_a,pool_01|pool_10|pool_12,0.0006578934102838552,0.0004949576479734985,0.32919132167663917,89
20260927,32,16,3,16,4,0.0,bayesian_d,pool_04|pool_13|pool_15,0.0008258474667846571,0.0004949576479734985,0.6685214788899988,292
20260927,32,16,3,16,4,0.0,effective_rank,pool_00|pool_01|pool_06,0.0009678979940354049,0.0004949576479734985,0.9555167962314808,447
20260927,32,16,3,16,4,0.0,target_energy,pool_02|pool_04|pool_07,0.0006254064316269792,0.0004949576479734985,0.26355544598123937,62
20260927,32,16,3,16,4,0.0,second_moment_mmd,pool_00|pool_01|pool_02,0.0007624234321338963,0.0004949576479734985,0.5403811523177408,216
20260927,32,16,3,16,4,0.0,collapse_4s,pool_00|pool_01|pool_06,0.0009678979940354049,0.0004949576479734985,0.9555167962314808,447
20260927,32,16,3,16,4,0.0,spectrum_rank_l,pool_00|pool_01|pool_14,0.0008851920511481204,0.0004949576479734985,0.7884197865662966,368
20260927,32,16,3,16,4,0.0,facility_subspace,pool_03|pool_08|pool_13,0.0009294156560278322,0.0004949576479734985,0.8777680470907601,413
20260927,32,16,3,16,4,0.0,kcenter_subspace,pool_01|pool_09|pool_15,0.0007691491766710357,0.0004949576479734985,0.5539696776484969,228
20260927,32,16,3,16,4,0.0,dpp_subspace,pool_00|pool_01|pool_06,0.0009678979940354049,0.0004949576479734985,0.9555167962314808,447
20260927,32,16,3,16,4,0.0,conditional_oracle,pool_02|pool_09|pool_11,0.0004949576479734985,0.0004949576479734985,0.0,1
20260927,32,16,3,16,4,0.5,target_a_estimated,pool_00|pool_01|pool_12,0.009079122342574741,0.00348280545886831,1.6068416538903894,53
20260927,32,16,3,16,4,0.5,isotropic_a,pool_01|pool_10|pool_12,0.008932104396130736,0.00348280545886831,1.5646291478574577,49
20260927,32,16,3,16,4,0.5,bayesian_d,pool_04|pool_13|pool_15,0.034343645458560446,0.00348280545886831,8.860914100473456,330
20260927,32,16,3,16,4,0.5,effective_rank,pool_00|pool_01|pool_06,0.008178838482153644,0.00348280545886831,1.3483477842059102,34
20260927,32,16,3,16,4,0.5,target_energy,pool_02|pool_04|pool_07,0.05930016858650951,0.00348280545886831,16.026552096245503,469
20260927,32,16,3,16,4,0.5,second_moment_mmd,pool_00|pool_01|pool_02,0.008300567256780134,0.00348280545886831,1.3832991405374935,37
20260927,32,16,3,16,4,0.5,collapse_4s,pool_00|pool_01|pool_06,0.008178838482153644,0.00348280545886831,1.3483477842059102,34
20260927,32,16,3,16,4,0.5,spectrum_rank_l,pool_00|pool_01|pool_14,0.00917532248637734,0.00348280545886831,1.6344631058889911,57
20260927,32,16,3,16,4,0.5,facility_subspace,pool_03|pool_08|pool_13,0.033210168186178696,0.00348280545886831,8.535464607021114,324
20260927,32,16,3,16,4,0.5,kcenter_subspace,pool_01|pool_09|pool_15,0.00419316475227402,0.00348280545886831,0.203961806593852,5
20260927,32,16,3,16,4,0.5,dpp_subspace,pool_00|pool_01|pool_06,0.008178838482153644,0.00348280545886831,1.3483477842059102,34
20260927,32,16,3,16,4,0.5,conditional_oracle,pool_01|pool_06|pool_08,0.00348280545886831,0.00348280545886831,0.0,1
20260927,32,16,3,16,4,1.0,target_a_estimated,pool_00|pool_01|pool_12,0.0344546550163502,0.011314846981086979,2.045083603334798,54
20260927,32,16,3,16,4,1.0,isotropic_a,pool_01|pool_10|pool_12,0.0320337786832772,0.011314846981086979,1.8311278744487114,39
20260927,32,16,3,16,4,1.0,bayesian_d,pool_04|pool_13|pool_15,0.13191315895521305,0.011314846981086979,10.658412983905912,326
20260927,32,16,3,16,4,1.0,effective_rank,pool_00|pool_01|pool_06,0.031605343396834296,0.011314846981086979,1.7932629976935028,36
20260927,32,16,3,16,4,1.0,target_energy,pool_02|pool_04|pool_07,0.23184903024836656,0.011314846981086979,19.49069073898281,462
20260927,32,16,3,16,4,1.0,second_moment_mmd,pool_00|pool_01|pool_02,0.030749651974325887,0.011314846981086979,1.7176374568498027,34
20260927,32,16,3,16,4,1.0,collapse_4s,pool_00|pool_01|pool_06,0.031605343396834296,0.011314846981086979,1.7932629976935028,36
20260927,32,16,3,16,4,1.0,spectrum_rank_l,pool_00|pool_01|pool_14,0.03503063432339931,0.011314846981086979,2.0959883400945505,58
20260927,32,16,3,16,4,1.0,facility_subspace,pool_03|pool_08|pool_13,0.12798764214608854,0.011314846981086979,10.311477951051637,320
20260927,32,16,3,16,4,1.0,kcenter_subspace,pool_01|pool_09|pool_15,0.015881401420062558,0.011314846981086979,0.4035895886712986,6
20260927,32,16,3,16,4,1.0,dpp_subspace,pool_00|pool_01|pool_06,0.031605343396834296,0.011314846981086979,1.7932629976935028,36
20260927,32,16,3,16,4,1.0,conditional_oracle,pool_00|pool_07|pool_14,0.011314846981086979,0.011314846981086979,0.0,1
20260927,32,16,1,16,8,0.0,target_a_estimated,pool_01,0.002903457797592046,0.002903457797592046,0.0,1
20260927,32,16,1,16,8,0.0,isotropic_a,pool_10,0.0179297455709162,0.002903457797592046,5.175307795341836,8
20260927,32,16,1,16,8,0.0,bayesian_d,pool_13,0.10781472762668032,0.002903457797592046,36.1332167170108,16
20260927,32,16,1,16,8,0.0,effective_rank,pool_01,0.002903457797592046,0.002903457797592046,0.0,1
20260927,32,16,1,16,8,0.0,target_energy,pool_05,0.016376921076755757,0.002903457797592046,4.640488761482186,7
20260927,32,16,1,16,8,0.0,second_moment_mmd,pool_01,0.002903457797592046,0.002903457797592046,0.0,1
20260927,32,16,1,16,8,0.0,collapse_4s,pool_01,0.002903457797592046,0.002903457797592046,0.0,1
20260927,32,16,1,16,8,0.0,spectrum_rank_l,pool_15,0.047116104875061016,0.002903457797592046,15.22758385334076,14
20260927,32,16,1,16,8,0.0,facility_subspace,pool_08,0.02466637214667569,0.002903457797592046,7.495515990324537,10
20260927,32,16,1,16,8,0.0,kcenter_subspace,pool_01,0.002903457797592046,0.002903457797592046,0.0,1
20260927,32,16,1,16,8,0.0,dpp_subspace,pool_01,0.002903457797592046,0.002903457797592046,0.0,1
20260927,32,16,1,16,8,0.0,conditional_oracle,pool_01,0.002903457797592046,0.002903457797592046,0.0,1
20260927,32,16,1,16,8,0.5,target_a_estimated,pool_01,0.01567010346258596,0.01567010346258596,0.0,1
20260927,32,16,1,16,8,0.5,isotropic_a,pool_10,0.06642187436182945,0.01567010346258596,3.2387642506904144,7
20260927,32,16,1,16,8,0.5,bayesian_d,pool_13,0.10542832596413793,0.01567010346258596,5.72799169551492,14
20260927,32,16,1,16,8,0.5,effective_rank,pool_01,0.01567010346258596,0.01567010346258596,0.0,1
20260927,32,16,1,16,8,0.5,target_energy,pool_05,0.02917614238604843,0.01567010346258596,0.8618985162229195,3
20260927,32,16,1,16,8,0.5,second_moment_mmd,pool_01,0.01567010346258596,0.01567010346258596,0.0,1
20260927,32,16,1,16,8,0.5,collapse_4s,pool_01,0.01567010346258596,0.01567010346258596,0.0,1
20260927,32,16,1,16,8,0.5,spectrum_rank_l,pool_15,0.09355644460520976,0.01567010346258596,4.9703782319361025,13
20260927,32,16,1,16,8,0.5,facility_subspace,pool_08,0.07798508402462967,0.01567010346258596,3.9766795867575064,9
20260927,32,16,1,16,8,0.5,kcenter_subspace,pool_01,0.01567010346258596,0.01567010346258596,0.0,1
20260927,32,16,1,16,8,0.5,dpp_subspace,pool_01,0.01567010346258596,0.01567010346258596,0.0,1
20260927,32,16,1,16,8,0.5,conditional_oracle,pool_01,0.01567010346258596,0.01567010346258596,0.0,1
20260927,32,16,1,16,8,1.0,target_a_estimated,pool_01,0.05658719133831941,0.042824430394183766,0.32137639234087384,2
20260927,32,16,1,16,8,1.0,isotropic_a,pool_10,0.20056019043327888,0.042824430394183766,3.6833125061371073,10
20260927,32,16,1,16,8,1.0,bayesian_d,pool_13,0.1722738678159774,0.042824430394183766,3.0227941441428934,7
20260927,32,16,1,16,8,1.0,effective_rank,pool_01,0.05658719133831941,0.042824430394183766,0.32137639234087384,2
20260927,32,16,1,16,8,1.0,target_energy,pool_05,0.058411930563995795,0.042824430394183766,0.3639861645872366,3
20260927,32,16,1,16,8,1.0,second_moment_mmd,pool_01,0.05658719133831941,0.042824430394183766,0.32137639234087384,2
20260927,32,16,1,16,8,1.0,collapse_4s,pool_01,0.05658719133831941,0.042824430394183766,0.32137639234087384,2
20260927,32,16,1,16,8,1.0,spectrum_rank_l,pool_15,0.1804202848334521,0.042824430394183766,3.213022407367642,8
20260927,32,16,1,16,8,1.0,facility_subspace,pool_08,0.23426518464603707,0.042824430394183766,4.470363119595724,11
20260927,32,16,1,16,8,1.0,kcenter_subspace,pool_01,0.05658719133831941,0.042824430394183766,0.32137639234087384,2
20260927,32,16,1,16,8,1.0,dpp_subspace,pool_01,0.05658719133831941,0.042824430394183766,0.32137639234087384,2
20260927,32,16,1,16,8,1.0,conditional_oracle,pool_07,0.042824430394183766,0.042824430394183766,0.0,1
20260927,32,16,3,16,8,0.0,target_a_estimated,pool_00|pool_01|pool_12,0.00036387852984962055,0.0003108741608700005,0.17050104399569274,9
20260927,32,16,3,16,8,0.0,isotropic_a,pool_01|pool_04|pool_10,0.0003998709338359774,0.0003108741608700005,0.2862790934985201,21
20260927,32,16,3,16,8,0.0,bayesian_d,pool_04|pool_13|pool_15,0.0007865875698594982,0.0003108741608700005,1.5302442881009612,316
20260927,32,16,3,16,8,0.0,effective_rank,pool_00|pool_01|pool_09,0.0004181297140472273,0.0003108741608700005,0.3450127629683519,35
20260927,32,16,3,16,8,0.0,target_energy,pool_02|pool_04|pool_05,0.001309994704407097,0.0003108741608700005,3.2139066841097246,511
20260927,32,16,3,16,8,0.0,second_moment_mmd,pool_01|pool_02|pool_03,0.0007732610008578944,0.0003108741608700005,1.4873762383270317,298
20260927,32,16,3,16,8,0.0,collapse_4s,pool_00|pool_01|pool_14,0.00037532713353005676,0.0003108741608700005,0.20732817574699874,11
20260927,32,16,3,16,8,0.0,spectrum_rank_l,pool_00|pool_03|pool_15,0.0007237518842007074,0.0003108741608700005,1.3281184971283655,266
20260927,32,16,3,16,8,0.0,facility_subspace,pool_03|pool_08|pool_13,0.0013283820945412528,0.0003108741608700005,3.273054057705193,513
20260927,32,16,3,16,8,0.0,kcenter_subspace,pool_01|pool_08|pool_15,0.0005239962433199463,0.0003108741608700005,0.6855574032062056,104
20260927,32,16,3,16,8,0.0,dpp_subspace,pool_01|pool_06|pool_12,0.0004177037756529778,0.0003108741608700005,0.34364263174529525,34
20260927,32,16,3,16,8,0.0,conditional_oracle,pool_01|pool_07|pool_14,0.0003108741608700005,0.0003108741608700005,0.0,1
20260927,32,16,3,16,8,0.5,target_a_estimated,pool_00|pool_01|pool_12,0.019556896714125305,0.007068754878906902,1.7666678289387145,47
20260927,32,16,3,16,8,0.5,isotropic_a,pool_01|pool_04|pool_10,0.05557230170530708,0.007068754878906902,6.861681817703753,229
20260927,32,16,3,16,8,0.5,bayesian_d,pool_04|pool_13|pool_15,0.14590641792152798,0.007068754878906902,19.641035149897665,466
20260927,32,16,3,16,8,0.5,effective_rank,pool_00|pool_01|pool_09,0.019059842049349907,0.007068754878906902,1.6963506835163142,44
20260927,32,16,3,16,8,0.5,target_energy,pool_02|pool_04|pool_05,0.057702462591406795,0.007068754878906902,7.16303062984832,236
20260927,32,16,3,16,8,0.5,second_moment_mmd,pool_01|pool_02|pool_03,0.02506033589245696,0.007068754878906902,2.54522632652559,78
20260927,32,16,3,16,8,0.5,collapse_4s,pool_00|pool_01|pool_14,0.017645339576171204,0.007068754878906902,1.4962443709605395,31
20260927,32,16,3,16,8,0.5,spectrum_rank_l,pool_00|pool_03|pool_15,0.062202683295831285,0.007068754878906902,7.799666187526675,258
20260927,32,16,3,16,8,0.5,facility_subspace,pool_03|pool_08|pool_13,0.07854421874703543,0.007068754878906902,10.11146447890146,340
20260927,32,16,3,16,8,0.5,kcenter_subspace,pool_01|pool_08|pool_15,0.031845226369555,0.007068754878906902,3.5050687023510827,113
20260927,32,16,3,16,8,0.5,dpp_subspace,pool_01|pool_06|pool_12,0.03754790551984877,0.007068754878906902,4.31181320657919,139
20260927,32,16,3,16,8,0.5,conditional_oracle,pool_01|pool_14|pool_15,0.007068754878906902,0.007068754878906902,0.0,1
20260927,32,16,3,16,8,1.0,target_a_estimated,pool_00|pool_01|pool_12,0.0792160091074901,0.02698470619767024,1.9355890898797086,49
20260927,32,16,3,16,8,1.0,isotropic_a,pool_01|pool_04|pool_10,0.2235871862961426,0.02698470619767024,7.285700228059045,231
20260927,32,16,3,16,8,1.0,bayesian_d,pool_04|pool_13|pool_15,0.5782176331867062,0.02698470619767024,20.427605286902377,465
20260927,32,16,3,16,8,1.0,effective_rank,pool_00|pool_01|pool_09,0.07713203423398074,0.02698470619767024,1.8583610904994785,46
20260927,32,16,3,16,8,1.0,target_energy,pool_02|pool_04|pool_05,0.2332134676423472,0.02698470619767024,7.642431232491314,238
20260927,32,16,3,16,8,1.0,second_moment_mmd,pool_01|pool_02|pool_03,0.10203722542361846,0.02698470619767024,2.781298364939322,85
20260927,32,16,3,16,8,1.0,collapse_4s,pool_00|pool_01|pool_14,0.07230790295236417,0.02698470619767024,1.679588298004407,36
20260927,32,16,3,16,8,1.0,spectrum_rank_l,pool_00|pool_03|pool_15,0.25135189856200724,0.02698470619767024,8.314605714836652,260
20260927,32,16,3,16,8,1.0,facility_subspace,pool_03|pool_08|pool_13,0.3171699320605005,0.02698470619767024,10.753692248384894,345
20260927,32,16,3,16,8,1.0,kcenter_subspace,pool_01|pool_08|pool_15,0.12661729008025302,0.02698470619767024,3.692187091189627,112
20260927,32,16,3,16,8,1.0,dpp_subspace,pool_01|pool_06|pool_12,0.15133995879443973,0.02698470619767024,4.608360442609002,145
20260927,32,16,3,16,8,1.0,conditional_oracle,pool_01|pool_14|pool_15,0.02698470619767024,0.02698470619767024,0.0,1
20260927,32,16,1,16,16,0.0,target_a_estimated,pool_00,0.004037195544033312,0.004037195544033312,0.0,1
20260927,32,16,1,16,16,0.0,isotropic_a,pool_10,0.1353705285545047,0.004037195544033312,32.53083274714616,13
20260927,32,16,1,16,16,0.0,bayesian_d,pool_13,0.1236731733458486,0.004037195544033312,29.633436502383137,10
20260927,32,16,1,16,16,0.0,effective_rank,pool_01,0.0075588768692127495,0.004037195544033312,0.8723088309121495,2
20260927,32,16,1,16,16,0.0,target_energy,pool_05,0.05325312684303801,0.004037195544033312,12.190623605473446,6
20260927,32,16,1,16,16,0.0,second_moment_mmd,pool_01,0.0075588768692127495,0.004037195544033312,0.8723088309121495,2
20260927,32,16,1,16,16,0.0,collapse_4s,pool_01,0.0075588768692127495,0.004037195544033312,0.8723088309121495,2
20260927,32,16,1,16,16,0.0,spectrum_rank_l,pool_15,0.14727851736191355,0.004037195544033312,35.4804022385244,14
20260927,32,16,1,16,16,0.0,facility_subspace,pool_08,0.12156648225116062,0.004037195544033312,29.111616077360246,9
20260927,32,16,1,16,16,0.0,kcenter_subspace,pool_01,0.0075588768692127495,0.004037195544033312,0.8723088309121495,2
20260927,32,16,1,16,16,0.0,dpp_subspace,pool_01,0.0075588768692127495,0.004037195544033312,0.8723088309121495,2
20260927,32,16,1,16,16,0.0,conditional_oracle,pool_00,0.004037195544033312,0.004037195544033312,0.0,1
20260927,32,16,1,16,16,0.5,target_a_estimated,pool_00,0.1468274443853409,0.0881932944201883,0.6648368263214653,6
20260927,32,16,1,16,16,0.5,isotropic_a,pool_10,0.2364011257995361,0.0881932944201883,1.6804886624738848,15
20260927,32,16,1,16,16,0.5,bayesian_d,pool_13,0.14897886009986422,0.0881932944201883,0.689231149366856,7
20260927,32,16,1,16,16,0.5,effective_rank,pool_01,0.0881932944201883,0.0881932944201883,0.0,1
20260927,32,16,1,16,16,0.5,target_energy,pool_05,0.11469763787243625,0.0881932944201883,0.30052560828457775,2
20260927,32,16,1,16,16,0.5,second_moment_mmd,pool_01,0.0881932944201883,0.0881932944201883,0.0,1
20260927,32,16,1,16,16,0.5,collapse_4s,pool_01,0.0881932944201883,0.0881932944201883,0.0,1
20260927,32,16,1,16,16,0.5,spectrum_rank_l,pool_15,0.21076501042811152,0.0881932944201883,1.3898076584365053,13
20260927,32,16,1,16,16,0.5,facility_subspace,pool_08,0.19217785014852595,0.0881932944201883,1.1790528567048808,9
20260927,32,16,1,16,16,0.5,kcenter_subspace,pool_01,0.0881932944201883,0.0881932944201883,0.0,1
20260927,32,16,1,16,16,0.5,dpp_subspace,pool_01,0.0881932944201883,0.0881932944201883,0.0,1
20260927,32,16,1,16,16,0.5,conditional_oracle,pool_01,0.0881932944201883,0.0881932944201883,0.0,1
20260927,32,16,1,16,16,1.0,target_a_estimated,pool_00,0.5792040279060201,0.21313301935768675,1.7175706028636564,12
20260927,32,16,1,16,16,1.0,isotropic_a,pool_10,0.515341834158727,0.21313301935768675,1.417935220510641,11
20260927,32,16,1,16,16,1.0,bayesian_d,pool_13,0.253157912834059,0.21313301935768675,0.1877930205136406,3
20260927,32,16,1,16,16,1.0,effective_rank,pool_01,0.3191588030404261,0.21313301935768675,0.49746296468874884,6
20260927,32,16,1,16,16,1.0,target_energy,pool_05,0.283203703666366,0.21313301935768675,0.3287650337796057,5
20260927,32,16,1,16,16,1.0,second_moment_mmd,pool_01,0.3191588030404261,0.21313301935768675,0.49746296468874884,6
20260927,32,16,1,16,16,1.0,collapse_4s,pool_01,0.3191588030404261,0.21313301935768675,0.49746296468874884,6
20260927,32,16,1,16,16,1.0,spectrum_rank_l,pool_15,0.3444509221984708,0.21313301935768675,0.6161311993633519,9
20260927,32,16,1,16,16,1.0,facility_subspace,pool_08,0.4365612812724549,0.21313301935768675,1.048304305865454,10
20260927,32,16,1,16,16,1.0,kcenter_subspace,pool_01,0.3191588030404261,0.21313301935768675,0.49746296468874884,6
20260927,32,16,1,16,16,1.0,dpp_subspace,pool_01,0.3191588030404261,0.21313301935768675,0.49746296468874884,6
20260927,32,16,1,16,16,1.0,conditional_oracle,pool_14,0.21313301935768675,0.21313301935768675,0.0,1
20260927,32,16,3,16,16,0.0,target_a_estimated,pool_00|pool_01|pool_15,6.917634722058974e-05,5.320295570770961e-05,0.30023503958381464,12
20260927,32,16,3,16,16,0.0,isotropic_a,pool_00|pool_10|pool_15,0.00014506584171924963,5.320295570770961e-05,1.7266500477195899,93
20260927,32,16,3,16,16,0.0,bayesian_d,pool_00|pool_13|pool_15,0.00025552383098598197,5.320295570770961e-05,3.802812693148064,196
20260927,32,16,3,16,16,0.0,effective_rank,pool_00|pool_01|pool_15,6.917634722058974e-05,5.320295570770961e-05,0.30023503958381464,12
20260927,32,16,3,16,16,0.0,target_energy,pool_02|pool_04|pool_05,0.0021549320455536147,5.320295570770961e-05,39.50399112020283,506
20260927,32,16,3,16,16,0.0,second_moment_mmd,pool_00|pool_01|pool_03,0.0006630304920028918,5.320295570770961e-05,11.462286788078062,389
20260927,32,16,3,16,16,0.0,collapse_4s,pool_01|pool_09|pool_15,0.0001300768742186209,5.320295570770961e-05,1.4449181908848636,81
20260927,32,16,3,16,16,0.0,spectrum_rank_l,pool_04|pool_09|pool_15,0.00020111575022674355,5.320295570770961e-05,2.780161225095244,145
20260927,32,16,3,16,16,0.0,facility_subspace,pool_02|pool_08|pool_11,0.0003930125319214772,5.320295570770961e-05,6.387043195130717,292
20260927,32,16,3,16,16,0.0,kcenter_subspace,pool_01|pool_09|pool_15,0.0001300768742186209,5.320295570770961e-05,1.4449181908848636,81
20260927,32,16,3,16,16,0.0,dpp_subspace,pool_01|pool_09|pool_15,0.0001300768742186209,5.320295570770961e-05,1.4449181908848636,81
20260927,32,16,3,16,16,0.0,conditional_oracle,pool_02|pool_03|pool_15,5.320295570770961e-05,5.320295570770961e-05,0.0,1
20260927,32,16,3,16,16,0.5,target_a_estimated,pool_00|pool_01|pool_15,0.07119801059861519,0.03651085861167491,0.9500502947867823,49
20260927,32,16,3,16,16,0.5,isotropic_a,pool_00|pool_10|pool_15,0.22801954913010303,0.03651085861167491,5.245252995972827,372
20260927,32,16,3,16,16,0.5,bayesian_d,pool_00|pool_13|pool_15,0.3071256360966036,0.03651085861167491,7.411898481028748,443
20260927,32,16,3,16,16,0.5,effective_rank,pool_00|pool_01|pool_15,0.07119801059861519,0.03651085861167491,0.9500502947867823,49
20260927,32,16,3,16,16,0.5,target_energy,pool_02|pool_04|pool_05,0.1585843287850724,0.03651085861167491,3.3434839610800773,262
20260927,32,16,3,16,16,0.5,second_moment_mmd,pool_00|pool_01|pool_03,0.04503657258671223,0.03651085861167491,0.23351173593904717,3
20260927,32,16,3,16,16,0.5,collapse_4s,pool_01|pool_09|pool_15,0.1409835835138341,0.03651085861167491,2.861415175504868,216
20260927,32,16,3,16,16,0.5,spectrum_rank_l,pool_04|pool_09|pool_15,0.27768497827155114,0.03651085861167491,6.605545003062653,426
20260927,32,16,3,16,16,0.5,facility_subspace,pool_02|pool_08|pool_11,0.26275797591739214,0.03651085861167491,6.196707662015136,410
20260927,32,16,3,16,16,0.5,kcenter_subspace,pool_01|pool_09|pool_15,0.1409835835138341,0.03651085861167491,2.861415175504868,216
20260927,32,16,3,16,16,0.5,dpp_subspace,pool_01|pool_09|pool_15,0.1409835835138341,0.03651085861167491,2.861415175504868,216
20260927,32,16,3,16,16,0.5,conditional_oracle,pool_00|pool_01|pool_02,0.03651085861167491,0.03651085861167491,0.0,1
20260927,32,16,3,16,16,1.0,target_a_estimated,pool_00|pool_01|pool_15,0.28579904748163,0.1464529200460679,0.9514738756436516,49
20260927,32,16,3,16,16,1.0,isotropic_a,pool_00|pool_10|pool_15,0.9133014178905424,0.1464529200460679,5.236143448715508,373
20260927,32,16,3,16,16,1.0,bayesian_d,pool_00|pool_13|pool_15,1.2324869294198102,0.1464529200460679,7.415584537557338,449
20260927,32,16,3,16,16,1.0,effective_rank,pool_00|pool_01|pool_15,0.28579904748163,0.1464529200460679,0.9514738756436516,49
20260927,32,16,3,16,16,1.0,target_energy,pool_02|pool_04|pool_05,0.604936379237065,0.1464529200460679,3.1305859865872083,253
20260927,32,16,3,16,16,1.0,second_moment_mmd,pool_00|pool_01|pool_03,0.18176952886306996,0.1464529200460679,0.24114649817765962,3
20260927,32,16,3,16,16,1.0,collapse_4s,pool_01|pool_09|pool_15,0.5603377494782554,0.1464529200460679,2.8260606159439963,214
20260927,32,16,3,16,16,1.0,spectrum_rank_l,pool_04|pool_09|pool_15,1.1091625676688097,0.1464529200460679,6.573509407118096,424
20260927,32,16,3,16,16,1.0,facility_subspace,pool_02|pool_08|pool_11,1.0347243418851586,0.1464529200460679,6.065235309474731,406
20260927,32,16,3,16,16,1.0,kcenter_subspace,pool_01|pool_09|pool_15,0.5603377494782554,0.1464529200460679,2.8260606159439963,214
20260927,32,16,3,16,16,1.0,dpp_subspace,pool_01|pool_09|pool_15,0.5603377494782554,0.1464529200460679,2.8260606159439963,214
20260927,32,16,3,16,16,1.0,conditional_oracle,pool_00|pool_01|pool_02,0.1464529200460679,0.1464529200460679,0.0,1
20260927,32,16,1,32,4,0.0,target_a_estimated,pool_00,0.006032467180392298,0.0041381075455221294,0.45778405080845863,6
20260927,32,16,1,32,4,0.0,isotropic_a,pool_10,0.013257896049751555,0.0041381075455221294,2.2038548790492416,10
20260927,32,16,1,32,4,0.0,bayesian_d,pool_13,0.03586971986830709,0.0041381075455221294,7.668145879176563,16
20260927,32,16,1,32,4,0.0,effective_rank,pool_01,0.004182365348947087,0.0041381075455221294,0.010695179605191526,2
20260927,32,16,1,32,4,0.0,target_energy,pool_04,0.0046290022209972415,0.0041381075455221294,0.11862781961921508,3
20260927,32,16,1,32,4,0.0,second_moment_mmd,pool_01,0.004182365348947087,0.0041381075455221294,0.010695179605191526,2
20260927,32,16,1,32,4,0.0,collapse_4s,pool_01,0.004182365348947087,0.0041381075455221294,0.010695179605191526,2
20260927,32,16,1,32,4,0.0,spectrum_rank_l,pool_01,0.004182365348947087,0.0041381075455221294,0.010695179605191526,2
20260927,32,16,1,32,4,0.0,facility_subspace,pool_08,0.014352128582808016,0.0041381075455221294,2.4682831281991544,11
20260927,32,16,1,32,4,0.0,kcenter_subspace,pool_01,0.004182365348947087,0.0041381075455221294,0.010695179605191526,2
20260927,32,16,1,32,4,0.0,dpp_subspace,pool_01,0.004182365348947087,0.0041381075455221294,0.010695179605191526,2
20260927,32,16,1,32,4,0.0,conditional_oracle,pool_02,0.0041381075455221294,0.0041381075455221294,0.0,1
20260927,32,16,1,32,4,0.5,target_a_estimated,pool_00,0.033556883773791846,0.008743771210716594,2.837804417007578,10
20260927,32,16,1,32,4,0.5,isotropic_a,pool_10,0.04734958683123411,0.008743771210716594,4.415236251058492,13
20260927,32,16,1,32,4,0.5,bayesian_d,pool_13,0.05680224874427747,0.008743771210716594,5.4963100446474575,15
20260927,32,16,1,32,4,0.5,effective_rank,pool_01,0.011126750207862968,0.008743771210716594,0.27253446364490097,3
20260927,32,16,1,32,4,0.5,target_energy,pool_04,0.038152091378382935,0.008743771210716594,3.363345112646902,11
20260927,32,16,1,32,4,0.5,second_moment_mmd,pool_01,0.011126750207862968,0.008743771210716594,0.27253446364490097,3
20260927,32,16,1,32,4,0.5,collapse_4s,pool_01,0.011126750207862968,0.008743771210716594,0.27253446364490097,3
20260927,32,16,1,32,4,0.5,spectrum_rank_l,pool_01,0.011126750207862968,0.008743771210716594,0.27253446364490097,3
20260927,32,16,1,32,4,0.5,facility_subspace,pool_08,0.026113201960716148,0.008743771210716594,1.9864919073718588,7
20260927,32,16,1,32,4,0.5,kcenter_subspace,pool_01,0.011126750207862968,0.008743771210716594,0.27253446364490097,3
20260927,32,16,1,32,4,0.5,dpp_subspace,pool_01,0.011126750207862968,0.008743771210716594,0.27253446364490097,3
20260927,32,16,1,32,4,0.5,conditional_oracle,pool_07,0.008743771210716594,0.008743771210716594,0.0,1
20260927,32,16,1,32,4,1.0,target_a_estimated,pool_00,0.10409170384258748,0.022548215029482177,3.6164054984612215,11
20260927,32,16,1,32,4,1.0,isotropic_a,pool_10,0.1639562159207605,0.022548215029482177,6.271361201158715,15
20260927,32,16,1,32,4,1.0,bayesian_d,pool_13,0.10224435932513268,0.022548215029482177,3.5344768617580784,10
20260927,32,16,1,32,4,1.0,effective_rank,pool_01,0.03206661030907687,0.022548215029482177,0.4221352008196316,2
20260927,32,16,1,32,4,1.0,target_energy,pool_04,0.1404873897308449,0.022548215029482177,5.230532640705937,14
20260927,32,16,1,32,4,1.0,second_moment_mmd,pool_01,0.03206661030907687,0.022548215029482177,0.4221352008196316,2
