seed,dimension,candidate_count,budget,target_samples,shift,method,selected,target_mse,conditional_oracle_mse,normalized_regret,combination_rank
20260911,32,12,3,32,0.5,effective_rank,pool_00|pool_01|pool_10,0.035112487232354994,0.023739584946028014,0.4790691291437189,10
20260911,32,12,3,32,0.5,conditional_oracle,pool_01|pool_05|pool_08,0.023739584946028014,0.023739584946028014,0.0,1
20260911,32,12,3,32,1.0,target_a_estimated,pool_00|pool_01|pool_11,0.13807377548478939,0.09190631649604825,0.5023317302758644,9
20260911,32,12,3,32,1.0,isotropic_a,pool_02|pool_06|pool_11,0.3779281380587104,0.09190631649604825,3.1121018931811983,129
20260911,32,12,3,32,1.0,bayesian_d,pool_03|pool_06|pool_11,0.75156753979053,0.09190631649604825,7.177539569033274,188
20260911,32,12,3,32,1.0,effective_rank,pool_00|pool_01|pool_10,0.13910740067608884,0.09190631649604825,0.5135782390111362,10
20260911,32,12,3,32,1.0,conditional_oracle,pool_01|pool_05|pool_08,0.09190631649604825,0.09190631649604825,0.0,1
20260911,32,12,3,128,0.0,target_a_estimated,pool_00|pool_01|pool_11,0.0008099639824403204,0.0005591045118464311,0.4486808195581022,36
20260911,32,12,3,128,0.0,isotropic_a,pool_01|pool_08|pool_11,0.0008363539776165552,0.0005591045118464311,0.49588128855285657,42
20260911,32,12,3,128,0.0,bayesian_d,pool_03|pool_10|pool_11,0.0006653071302204494,0.0005591045118464311,0.1899512812430835,6
20260911,32,12,3,128,0.0,effective_rank,pool_00|pool_01|pool_06,0.000847970015008026,0.0005591045118464311,0.5166574353113743,48
20260911,32,12,3,128,0.0,conditional_oracle,pool_03|pool_04|pool_11,0.0005591045118464311,0.0005591045118464311,0.0,1
20260911,32,12,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_11,0.05521156476986111,0.02317614771942733,1.3822580628263856,38
20260911,32,12,3,128,0.5,isotropic_a,pool_01|pool_08|pool_11,0.17401337167740397,0.02317614771942733,6.50829576097057,171
20260911,32,12,3,128,0.5,bayesian_d,pool_03|pool_10|pool_11,0.10242419904012406,0.02317614771942733,3.4193797985791794,119
20260911,32,12,3,128,0.5,effective_rank,pool_00|pool_01|pool_06,0.06354985166462962,0.02317614771942733,1.7420368748926796,49
20260911,32,12,3,128,0.5,conditional_oracle,pool_00|pool_05|pool_11,0.02317614771942733,0.02317614771942733,0.0,1
20260911,32,12,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_11,0.2211963509270105,0.0921336445410923,1.4008205908793208,38
20260911,32,12,3,128,1.0,isotropic_a,pool_01|pool_08|pool_11,0.6923812529108013,0.0921336445410923,6.514966507180708,171
20260911,32,12,3,128,1.0,bayesian_d,pool_03|pool_10|pool_11,0.409517754698354,0.0921336445410923,3.4448231342428444,121
20260911,32,12,3,128,1.0,effective_rank,pool_00|pool_01|pool_06,0.25063708225319326,0.0921336445410923,1.7203643522579555,51
20260911,32,12,3,128,1.0,conditional_oracle,pool_00|pool_05|pool_11,0.0921336445410923,0.0921336445410923,0.0,1
20260912,16,8,1,32,0.0,target_a_estimated,pool_00,0.008018898823312026,0.008018898823312026,0.0,1
20260912,16,8,1,32,0.0,isotropic_a,pool_05,0.0334112969658063,0.008018898823312026,3.166569213802166,5
20260912,16,8,1,32,0.0,bayesian_d,pool_06,0.04483004109744637,0.008018898823312026,4.590548289139073,7
20260912,16,8,1,32,0.0,effective_rank,pool_01,0.014042649783443772,0.008018898823312026,0.7511942840106531,2
20260912,16,8,1,32,0.0,conditional_oracle,pool_00,0.008018898823312026,0.008018898823312026,0.0,1
20260912,16,8,1,32,0.5,target_a_estimated,pool_00,0.0833184405281786,0.02879639804562642,1.893363273981864,5
20260912,16,8,1,32,0.5,isotropic_a,pool_05,0.08043255204805982,0.02879639804562642,1.7931462789415036,4
20260912,16,8,1,32,0.5,bayesian_d,pool_06,0.10826627471573433,0.02879639804562642,2.7597158694706176,7
20260912,16,8,1,32,0.5,effective_rank,pool_01,0.044653156683898965,0.02879639804562642,0.5506507658752432,2
20260912,16,8,1,32,0.5,conditional_oracle,pool_04,0.02879639804562642,0.02879639804562642,0.0,1
20260912,16,8,1,32,1.0,target_a_estimated,pool_00,0.3010489798637722,0.12050550379075453,1.4982176779785341,7
20260912,16,8,1,32,1.0,isotropic_a,pool_05,0.16433973705827054,0.12050550379075453,0.36375295640960653,4
20260912,16,8,1,32,1.0,bayesian_d,pool_06,0.2113096753735075,0.12050550379075453,0.7535271728370608,6
20260912,16,8,1,32,1.0,effective_rank,pool_01,0.1473086478690706,0.12050550379075453,0.22242257187569617,3
20260912,16,8,1,32,1.0,conditional_oracle,pool_04,0.12050550379075453,0.12050550379075453,0.0,1
20260912,16,8,1,128,0.0,target_a_estimated,pool_00,0.004214649515452473,0.004214649515452473,0.0,1
20260912,16,8,1,128,0.0,isotropic_a,pool_02,0.02796418108001958,0.004214649515452473,5.63499562122366,4
20260912,16,8,1,128,0.0,bayesian_d,pool_06,0.07300958642270614,0.004214649515452473,16.32281323868707,7
20260912,16,8,1,128,0.0,effective_rank,pool_00,0.004214649515452473,0.004214649515452473,0.0,1
20260912,16,8,1,128,0.0,conditional_oracle,pool_00,0.004214649515452473,0.004214649515452473,0.0,1
20260912,16,8,1,128,0.5,target_a_estimated,pool_00,0.012250009169985088,0.012250009169985088,0.0,1
20260912,16,8,1,128,0.5,isotropic_a,pool_02,0.10101206947203467,0.012250009169985088,7.245877049588987,5
20260912,16,8,1,128,0.5,bayesian_d,pool_06,0.06545393306924208,0.012250009169985088,4.343174209993,3
20260912,16,8,1,128,0.5,effective_rank,pool_00,0.012250009169985088,0.012250009169985088,0.0,1
20260912,16,8,1,128,0.5,conditional_oracle,pool_00,0.012250009169985088,0.012250009169985088,0.0,1
20260912,16,8,1,128,1.0,target_a_estimated,pool_00,0.03587397621869093,0.03587397621869093,0.0,1
20260912,16,8,1,128,1.0,isotropic_a,pool_02,0.28236668012305566,0.03587397621869093,6.871072846838149,6
20260912,16,8,1,128,1.0,bayesian_d,pool_06,0.09066389825420165,0.03587397621869093,1.5272887984734818,3
20260912,16,8,1,128,1.0,effective_rank,pool_00,0.03587397621869093,0.03587397621869093,0.0,1
20260912,16,8,1,128,1.0,conditional_oracle,pool_00,0.03587397621869093,0.03587397621869093,0.0,1
20260912,16,8,3,32,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0009607861075409119,0.0008344742051733522,0.1513670543492951,17
20260912,16,8,3,32,0.0,isotropic_a,pool_01|pool_05|pool_06,0.0008883986703363544,0.0008344742051733522,0.06462088921226752,7
20260912,16,8,3,32,0.0,bayesian_d,pool_00|pool_06|pool_07,0.0009897491619226262,0.0008344742051733522,0.1860752025486724,22
20260912,16,8,3,32,0.0,effective_rank,pool_00|pool_01|pool_07,0.0009607861075409119,0.0008344742051733522,0.1513670543492951,17
20260912,16,8,3,32,0.0,conditional_oracle,pool_00|pool_01|pool_05,0.0008344742051733522,0.0008344742051733522,0.0,1
20260912,16,8,3,32,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.04306151213384651,0.007131592418711197,5.03813420700625,15
20260912,16,8,3,32,0.5,isotropic_a,pool_01|pool_05|pool_06,0.03704416548611489,0.007131592418711197,4.194375016289758,12
20260912,16,8,3,32,0.5,bayesian_d,pool_00|pool_06|pool_07,0.09118319864969288,0.007131592418711197,11.785811820997374,44
20260912,16,8,3,32,0.5,effective_rank,pool_00|pool_01|pool_07,0.04306151213384651,0.007131592418711197,5.03813420700625,15
20260912,16,8,3,32,0.5,conditional_oracle,pool_01|pool_02|pool_06,0.007131592418711197,0.007131592418711197,0.0,1
20260912,16,8,3,32,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.1692747591534618,0.025585051657922464,5.616158584188183,16
20260912,16,8,3,32,1.0,isotropic_a,pool_01|pool_05|pool_06,0.1488147045431465,0.025585051657922464,4.816470747561134,12
20260912,16,8,3,32,1.0,bayesian_d,pool_00|pool_06|pool_07,0.3589260253581422,0.025585051657922464,13.028739521696453,45
20260912,16,8,3,32,1.0,effective_rank,pool_00|pool_01|pool_07,0.1692747591534618,0.025585051657922464,5.616158584188183,16
20260912,16,8,3,32,1.0,conditional_oracle,pool_01|pool_02|pool_06,0.025585051657922464,0.025585051657922464,0.0,1
20260912,16,8,3,128,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0011073169816538386,0.0009086381336354532,0.21865563491537945,22
20260912,16,8,3,128,0.0,isotropic_a,pool_00|pool_02|pool_06,0.0011180165080840743,0.0009086381336354532,0.23043097873396534,24
20260912,16,8,3,128,0.0,bayesian_d,pool_00|pool_04|pool_06,0.001205573400184623,0.0009086381336354532,0.3267915527176197,33
20260912,16,8,3,128,0.0,effective_rank,pool_00|pool_01|pool_07,0.0011073169816538386,0.0009086381336354532,0.21865563491537945,22
20260912,16,8,3,128,0.0,conditional_oracle,pool_00|pool_02|pool_05,0.0009086381336354532,0.0009086381336354532,0.0,1
20260912,16,8,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.02945449767547459,0.008230868907302985,2.578540492771129,17
20260912,16,8,3,128,0.5,isotropic_a,pool_00|pool_02|pool_06,0.06733514227986404,0.008230868907302985,7.180806065337735,33
20260912,16,8,3,128,0.5,bayesian_d,pool_00|pool_04|pool_06,0.06639584423000289,0.008230868907302985,7.066687123529812,32
20260912,16,8,3,128,0.5,effective_rank,pool_00|pool_01|pool_07,0.02945449767547459,0.008230868907302985,2.578540492771129,17
20260912,16,8,3,128,0.5,conditional_oracle,pool_01|pool_02|pool_04,0.008230868907302985,0.008230868907302985,0.0,1
20260912,16,8,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.11215667951309466,0.02918216465005974,2.843329679550179,15
20260912,16,8,3,128,1.0,isotropic_a,pool_00|pool_02|pool_06,0.27629951161794736,0.02918216465005974,8.468095150966867,33
20260912,16,8,3,128,1.0,bayesian_d,pool_00|pool_04|pool_06,0.2716435246668692,0.02918216465005974,8.308546090542091,32
20260912,16,8,3,128,1.0,effective_rank,pool_00|pool_01|pool_07,0.11215667951309466,0.02918216465005974,2.843329679550179,15
20260912,16,8,3,128,1.0,conditional_oracle,pool_01|pool_02|pool_04,0.02918216465005974,0.02918216465005974,0.0,1
20260912,16,12,1,32,0.0,target_a_estimated,pool_00,0.006736588584985076,0.006705316800633229,0.00466372958678008,2
20260912,16,12,1,32,0.0,isotropic_a,pool_04,0.03609444378008726,0.006705316800633229,4.38295875545785,9
20260912,16,12,1,32,0.0,bayesian_d,pool_10,0.01860871521666148,0.006705316800633229,1.775217900950501,4
20260912,16,12,1,32,0.0,effective_rank,pool_02,0.02101105348821368,0.006705316800633229,2.133491543043792,5
20260912,16,12,1,32,0.0,conditional_oracle,pool_01,0.006705316800633229,0.006705316800633229,0.0,1
20260912,16,12,1,32,0.5,target_a_estimated,pool_00,0.026480350078800688,0.026480350078800688,0.0,1
20260912,16,12,1,32,0.5,isotropic_a,pool_04,0.08791330437508112,0.026480350078800688,2.3199449445897495,7
20260912,16,12,1,32,0.5,bayesian_d,pool_10,0.11264919313692504,0.026480350078800688,3.2540673669986084,9
20260912,16,12,1,32,0.5,effective_rank,pool_02,0.06216788858780052,0.026480350078800688,1.3476988938137235,5
20260912,16,12,1,32,0.5,conditional_oracle,pool_00,0.026480350078800688,0.026480350078800688,0.0,1
20260912,16,12,1,32,1.0,target_a_estimated,pool_00,0.10121055058239632,0.09200975956679419,0.09999798998412604,2
20260912,16,12,1,32,1.0,isotropic_a,pool_04,0.19834888766042608,0.09200975956679419,1.155737484744054,8
20260912,16,12,1,32,1.0,bayesian_d,pool_10,0.35929118590889547,0.09200975956679419,2.904924734077467,10
20260912,16,12,1,32,1.0,effective_rank,pool_02,0.19447211136811476,0.09200975956679419,1.1136030817137215,7
20260912,16,12,1,32,1.0,conditional_oracle,pool_11,0.09200975956679419,0.09200975956679419,0.0,1
20260912,16,12,1,128,0.0,target_a_estimated,pool_00,0.00494885160517744,0.004323442527727872,0.1446553466221843,2
20260912,16,12,1,128,0.0,isotropic_a,pool_06,0.047026105897164494,0.004323442527727872,9.877004978224711,7
20260912,16,12,1,128,0.0,bayesian_d,pool_09,0.14543642607119422,0.004323442527727872,32.63903304796014,10
20260912,16,12,1,128,0.0,effective_rank,pool_00,0.00494885160517744,0.004323442527727872,0.1446553466221843,2
20260912,16,12,1,128,0.0,conditional_oracle,pool_01,0.004323442527727872,0.004323442527727872,0.0,1
20260912,16,12,1,128,0.5,target_a_estimated,pool_00,0.07541784123677364,0.008452166432361574,7.922900636222038,3
20260912,16,12,1,128,0.5,isotropic_a,pool_06,0.243113640266173,0.008452166432361574,27.76347055062023,12
20260912,16,12,1,128,0.5,bayesian_d,pool_09,0.18818520699083008,0.008452166432361574,21.264730409272154,10
20260912,16,12,1,128,0.5,effective_rank,pool_00,0.07541784123677364,0.008452166432361574,7.922900636222038,3
20260912,16,12,1,128,0.5,conditional_oracle,pool_01,0.008452166432361574,0.008452166432361574,0.0,1
20260912,16,12,1,128,1.0,target_a_estimated,pool_00,0.2969704106651928,0.023356071563508607,11.71491268802146,9
20260912,16,12,1,128,1.0,isotropic_a,pool_06,0.6117854235765632,0.023356071563508607,25.193849505599786,12
20260912,16,12,1,128,1.0,bayesian_d,pool_09,0.2521308897086551,0.023356071563508607,9.79508979166612,6
20260912,16,12,1,128,1.0,effective_rank,pool_00,0.2969704106651928,0.023356071563508607,11.71491268802146,9
20260912,16,12,1,128,1.0,conditional_oracle,pool_01,0.023356071563508607,0.023356071563508607,0.0,1
20260912,16,12,3,32,0.0,target_a_estimated,pool_00|pool_01|pool_11,0.0009618401595468673,0.0006121511021714432,0.5712463085257793,101
20260912,16,12,3,32,0.0,isotropic_a,pool_03|pool_04|pool_11,0.0007146646420828073,0.0006121511021714432,0.16746443737130362,9
20260912,16,12,3,32,0.0,bayesian_d,pool_01|pool_03|pool_10,0.0007263074251872281,0.0006121511021714432,0.1864838968856639,10
20260912,16,12,3,32,0.0,effective_rank,pool_00|pool_02|pool_09,0.00099331624269694,0.0006121511021714432,0.6226651216887706,113
20260912,16,12,3,32,0.0,conditional_oracle,pool_03|pool_06|pool_10,0.0006121511021714432,0.0006121511021714432,0.0,1
20260912,16,12,3,32,0.5,target_a_estimated,pool_00|pool_01|pool_11,0.01886278931345095,0.008015381139190508,1.3533240635586228,23
20260912,16,12,3,32,0.5,isotropic_a,pool_03|pool_04|pool_11,0.07794588235573693,0.008015381139190508,8.724538484467985,129
20260912,16,12,3,32,0.5,bayesian_d,pool_01|pool_03|pool_10,0.020241061523613102,0.008015381139190508,1.5252774848904183,25
20260912,16,12,3,32,0.5,effective_rank,pool_00|pool_02|pool_09,0.06060132104175653,0.008015381139190508,6.560628744833061,114
20260912,16,12,3,32,0.5,conditional_oracle,pool_01|pool_07|pool_11,0.008015381139190508,0.008015381139190508,0.0,1
20260912,16,12,3,32,1.0,target_a_estimated,pool_00|pool_01|pool_11,0.07617423647398819,0.031122611568290243,1.4475528445562549,21
20260912,16,12,3,32,1.0,isotropic_a,pool_03|pool_04|pool_11,0.30658986093526686,0.031122611568290243,8.851032592895923,131
20260912,16,12,3,32,1.0,bayesian_d,pool_01|pool_03|pool_10,0.0770871915777403,0.031122611568290243,1.4768869864469145,23
20260912,16,12,3,32,1.0,effective_rank,pool_00|pool_02|pool_09,0.2420826571072708,0.031122611568290243,6.778352937255448,115
20260912,16,12,3,32,1.0,conditional_oracle,pool_01|pool_07|pool_11,0.031122611568290243,0.031122611568290243,0.0,1
20260912,16,12,3,128,0.0,target_a_estimated,pool_00|pool_01|pool_11,0.0005501517790126309,0.00046459272919285866,0.1841592527037924,10
20260912,16,12,3,128,0.0,isotropic_a,pool_00|pool_06|pool_11,0.0005134252697064356,0.00046459272919285866,0.10510827536714624,4
20260912,16,12,3,128,0.0,bayesian_d,pool_00|pool_09|pool_11,0.0006416112371556704,0.00046459272919285866,0.3810186790274304,37
20260912,16,12,3,128,0.0,effective_rank,pool_00|pool_01|pool_06,0.0005663160295198422,0.00046459272919285866,0.21895155463088792,15
20260912,16,12,3,128,0.0,conditional_oracle,pool_03|pool_06|pool_11,0.00046459272919285866,0.00046459272919285866,0.0,1
20260912,16,12,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_11,0.008592068837832256,0.00481851895734331,0.7831348001107571,12
20260912,16,12,3,128,0.5,isotropic_a,pool_00|pool_06|pool_11,0.12373725653297807,0.00481851895734331,24.679520539066345,161
20260912,16,12,3,128,0.5,bayesian_d,pool_00|pool_09|pool_11,0.024101995173041346,0.00481851895734331,4.001950887068831,51
20260912,16,12,3,128,0.5,effective_rank,pool_00|pool_01|pool_06,0.014823473209026328,0.00481851895734331,2.07635465176197,29
20260912,16,12,3,128,0.5,conditional_oracle,pool_02|pool_03|pool_05,0.00481851895734331,0.00481851895734331,0.0,1
20260912,16,12,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_11,0.033610581300710374,0.015897674856223842,1.1141822061829398,13
20260912,16,12,3,128,1.0,isotropic_a,pool_00|pool_06|pool_11,0.49838397099692733,0.015897674856223842,30.34948824304411,162
20260912,16,12,3,128,1.0,bayesian_d,pool_00|pool_09|pool_11,0.09167548549218651,0.015897674856223842,4.766597085503741,48
20260912,16,12,3,128,1.0,effective_rank,pool_00|pool_01|pool_06,0.05742433229869559,0.015897674856223842,2.6121214465657734,32
20260912,16,12,3,128,1.0,conditional_oracle,pool_02|pool_03|pool_05,0.015897674856223842,0.015897674856223842,0.0,1
20260912,32,8,1,32,0.0,target_a_estimated,pool_00,0.005453953659155741,0.005453953659155741,0.0,1
20260912,32,8,1,32,0.0,isotropic_a,pool_05,0.10374213701058571,0.005453953659155741,18.021455533717305,6
20260912,32,8,1,32,0.0,bayesian_d,pool_07,0.1297631596203182,0.005453953659155741,22.792493983237332,7
20260912,32,8,1,32,0.0,effective_rank,pool_00,0.005453953659155741,0.005453953659155741,0.0,1
20260912,32,8,1,32,0.0,conditional_oracle,pool_00,0.005453953659155741,0.005453953659155741,0.0,1
20260912,32,8,1,32,0.5,target_a_estimated,pool_00,0.12065787398943878,0.0836124568354904,0.44306098105496605,5
20260912,32,8,1,32,0.5,isotropic_a,pool_05,0.11106770517432801,0.0836124568354904,0.32836313365192105,4
20260912,32,8,1,32,0.5,bayesian_d,pool_07,0.21362351334207302,0.0836124568354904,1.5549244864599856,8
20260912,32,8,1,32,0.5,effective_rank,pool_00,0.12065787398943878,0.0836124568354904,0.44306098105496605,5
20260912,32,8,1,32,0.5,conditional_oracle,pool_01,0.0836124568354904,0.0836124568354904,0.0,1
20260912,32,8,1,32,1.0,target_a_estimated,pool_00,0.4862737103583132,0.1627180873734198,1.9884428843019117,8
20260912,32,8,1,32,1.0,isotropic_a,pool_05,0.1733437685089742,0.1627180873734198,0.06530116784847434,3
20260912,32,8,1,32,1.0,bayesian_d,pool_07,0.3580211257189023,0.1627180873734198,1.2002540190709339,6
20260912,32,8,1,32,1.0,effective_rank,pool_00,0.4862737103583132,0.1627180873734198,1.9884428843019117,8
20260912,32,8,1,32,1.0,conditional_oracle,pool_06,0.1627180873734198,0.1627180873734198,0.0,1
20260912,32,8,1,128,0.0,target_a_estimated,pool_00,0.0053488866758316655,0.0053488866758316655,0.0,1
20260912,32,8,1,128,0.0,isotropic_a,pool_05,0.23232116009228876,0.0053488866758316655,42.43355433982279,7
20260912,32,8,1,128,0.0,bayesian_d,pool_06,0.23470620280306576,0.0053488866758316655,42.879449505550184,8
20260912,32,8,1,128,0.0,effective_rank,pool_00,0.0053488866758316655,0.0053488866758316655,0.0,1
20260912,32,8,1,128,0.0,conditional_oracle,pool_00,0.0053488866758316655,0.0053488866758316655,0.0,1
20260912,32,8,1,128,0.5,target_a_estimated,pool_00,0.05351294860683797,0.05351294860683797,0.0,1
20260912,32,8,1,128,0.5,isotropic_a,pool_05,0.15486101301721134,0.05351294860683797,1.893897963929854,4
20260912,32,8,1,128,0.5,bayesian_d,pool_06,0.31040769404573765,0.05351294860683797,4.800609051209584,8
20260912,32,8,1,128,0.5,effective_rank,pool_00,0.05351294860683797,0.05351294860683797,0.0,1
20260912,32,8,1,128,0.5,conditional_oracle,pool_00,0.05351294860683797,0.05351294860683797,0.0,1
20260912,32,8,1,128,1.0,target_a_estimated,pool_00,0.2018884981032606,0.11833779703566127,0.7060356298708281,3
20260912,32,8,1,128,1.0,isotropic_a,pool_05,0.12838102279582364,0.11833779703566127,0.08486912898282047,2
20260912,32,8,1,128,1.0,bayesian_d,pool_06,0.4374459334102273,0.11833779703566127,2.696586757301239,8
20260912,32,8,1,128,1.0,effective_rank,pool_00,0.2018884981032606,0.11833779703566127,0.7060356298708281,3
20260912,32,8,1,128,1.0,conditional_oracle,pool_02,0.11833779703566127,0.11833779703566127,0.0,1
20260912,32,8,3,32,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0008881783869968685,0.0008402775377683025,0.05700598561254664,4
20260912,32,8,3,32,0.0,isotropic_a,pool_00|pool_05|pool_07,0.0011985133744546461,0.0008402775377683025,0.42633037369746196,38
20260912,32,8,3,32,0.0,bayesian_d,pool_00|pool_03|pool_07,0.0009335310725582247,0.0008402775377683025,0.1109794450028912,7
20260912,32,8,3,32,0.0,effective_rank,pool_00|pool_01|pool_05,0.0010254998357497325,0.0008402775377683025,0.22042990518747274,19
20260912,32,8,3,32,0.0,conditional_oracle,pool_01|pool_02|pool_07,0.0008402775377683025,0.0008402775377683025,0.0,1
20260912,32,8,3,32,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.03941391505692726,0.011501246116697061,2.426925626755146,15
20260912,32,8,3,32,0.5,isotropic_a,pool_00|pool_05|pool_07,0.13523736306195325,0.011501246116697061,10.758496574177377,49
20260912,32,8,3,32,0.5,bayesian_d,pool_00|pool_03|pool_07,0.0266257567617932,0.011501246116697061,1.3150323444638716,7
20260912,32,8,3,32,0.5,effective_rank,pool_00|pool_01|pool_05,0.04605066401621724,0.011501246116697061,3.003971704367119,25
20260912,32,8,3,32,0.5,conditional_oracle,pool_01|pool_02|pool_07,0.011501246116697061,0.011501246116697061,0.0,1
20260912,32,8,3,32,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.15815824786253121,0.04285556607195634,2.690494896205004,18
20260912,32,8,3,32,1.0,isotropic_a,pool_00|pool_05|pool_07,0.5400147816241567,0.04285556607195634,11.600808509154882,49
20260912,32,8,3,32,1.0,bayesian_d,pool_00|pool_03|pool_07,0.10587484577214112,0.04285556607195634,1.4705039619444695,7
20260912,32,8,3,32,1.0,effective_rank,pool_00|pool_01|pool_05,0.18233375670654497,0.04285556607195634,3.2546108573247814,26
20260912,32,8,3,32,1.0,conditional_oracle,pool_01|pool_02|pool_07,0.04285556607195634,0.04285556607195634,0.0,1
20260912,32,8,3,128,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0008736873518145893,0.000665538844721314,0.3127518532452226,26
20260912,32,8,3,128,0.0,isotropic_a,pool_01|pool_05|pool_06,0.0009267720572871951,0.000665538844721314,0.39251384744532725,32
20260912,32,8,3,128,0.0,bayesian_d,pool_00|pool_06|pool_07,0.0009985569528622174,0.000665538844721314,0.500373660804653,40
20260912,32,8,3,128,0.0,effective_rank,pool_00|pool_01|pool_05,0.0008399539776042797,0.000665538844721314,0.26206604507960746,23
20260912,32,8,3,128,0.0,conditional_oracle,pool_02|pool_03|pool_07,0.000665538844721314,0.000665538844721314,0.0,1
20260912,32,8,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.023608747026405308,0.018344463251497578,0.28696853664976935,5
20260912,32,8,3,128,0.5,isotropic_a,pool_01|pool_05|pool_06,0.05221276810605169,0.018344463251497578,1.8462412549350127,31
20260912,32,8,3,128,0.5,bayesian_d,pool_00|pool_06|pool_07,0.07819584010216152,0.018344463251497578,3.2626398510612122,46
20260912,32,8,3,128,0.5,effective_rank,pool_00|pool_01|pool_05,0.02815415081904643,0.018344463251497578,0.5347492283126912,10
20260912,32,8,3,128,0.5,conditional_oracle,pool_00|pool_02|pool_06,0.018344463251497578,0.018344463251497578,0.0,1
20260912,32,8,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.09112984993071616,0.0682005511225432,0.33620401053612375,5
20260912,32,8,3,128,1.0,isotropic_a,pool_01|pool_05|pool_06,0.2087421227651134,0.0682005511225432,2.0607102043800816,31
20260912,32,8,3,128,1.0,bayesian_d,pool_00|pool_06|pool_07,0.30517511720998847,0.0682005511225432,3.474672303771385,46
20260912,32,8,3,128,1.0,effective_rank,pool_00|pool_01|pool_05,0.10829866387635756,0.0682005511225432,0.587944116195862,10
20260912,32,8,3,128,1.0,conditional_oracle,pool_00|pool_02|pool_06,0.0682005511225432,0.0682005511225432,0.0,1
20260912,32,12,1,32,0.0,target_a_estimated,pool_00,0.007870744377896255,0.007870744377896255,0.0,1
20260912,32,12,1,32,0.0,isotropic_a,pool_01,0.010347497228312713,0.007870744377896255,0.31467834953095775,2
20260912,32,12,1,32,0.0,bayesian_d,pool_09,0.026562654490674326,0.007870744377896255,2.3748592528644883,11
20260912,32,12,1,32,0.0,effective_rank,pool_00,0.007870744377896255,0.007870744377896255,0.0,1
20260912,32,12,1,32,0.0,conditional_oracle,pool_00,0.007870744377896255,0.007870744377896255,0.0,1
20260912,32,12,1,32,0.5,target_a_estimated,pool_00,0.0975540501219179,0.02177935982194565,3.4791973189046175,12
20260912,32,12,1,32,0.5,isotropic_a,pool_01,0.06313961515371683,0.02177935982194565,1.899057441077544,7
20260912,32,12,1,32,0.5,bayesian_d,pool_09,0.030629255359957752,0.02177935982194565,0.4063432355387525,2
20260912,32,12,1,32,0.5,effective_rank,pool_00,0.0975540501219179,0.02177935982194565,3.4791973189046175,12
20260912,32,12,1,32,0.5,conditional_oracle,pool_10,0.02177935982194565,0.02177935982194565,0.0,1
20260912,32,12,1,32,1.0,target_a_estimated,pool_00,0.3995275757884671,0.05251550180486783,6.60780268791859,12
20260912,32,12,1,32,1.0,isotropic_a,pool_01,0.20440771616401712,0.05251550180486783,2.892331009680458,6
20260912,32,12,1,32,1.0,bayesian_d,pool_09,0.05289320860447476,0.05251550180486783,0.00719229154489231,2
20260912,32,12,1,32,1.0,effective_rank,pool_00,0.3995275757884671,0.05251550180486783,6.60780268791859,12
20260912,32,12,1,32,1.0,conditional_oracle,pool_10,0.05251550180486783,0.05251550180486783,0.0,1
20260912,32,12,1,128,0.0,target_a_estimated,pool_00,0.006312684469357593,0.006312684469357593,0.0,1
20260912,32,12,1,128,0.0,isotropic_a,pool_01,0.009620039734683061,0.006312684469357593,0.52392215726601,2
20260912,32,12,1,128,0.0,bayesian_d,pool_10,0.13778823133427595,0.006312684469357593,20.82720077379345,12
20260912,32,12,1,128,0.0,effective_rank,pool_01,0.009620039734683061,0.006312684469357593,0.52392215726601,2
20260912,32,12,1,128,0.0,conditional_oracle,pool_00,0.006312684469357593,0.006312684469357593,0.0,1
20260912,32,12,1,128,0.5,target_a_estimated,pool_00,0.07305583888745285,0.036712454648279685,0.9899469972072864,3
20260912,32,12,1,128,0.5,isotropic_a,pool_01,0.1685426275962761,0.036712454648279685,3.590884189329843,10
20260912,32,12,1,128,0.5,bayesian_d,pool_10,0.20365336461389139,0.036712454648279685,4.54725546316567,12
20260912,32,12,1,128,0.5,effective_rank,pool_01,0.1685426275962761,0.036712454648279685,3.590884189329843,10
20260912,32,12,1,128,0.5,conditional_oracle,pool_05,0.036712454648279685,0.036712454648279685,0.0,1
20260912,32,12,1,128,1.0,target_a_estimated,pool_00,0.2814315253047993,0.1325872309781955,1.1226140951015249,6
20260912,32,12,1,128,1.0,isotropic_a,pool_01,0.6004936088833637,0.1325872309781955,3.5290455532789373,12
